x,y,z,k
9.457,-33.516,24.562,628.4224
9.457,-33.516,25.226,628.2821
9.457,-33.516,25.890,628.1860
9.457,-33.516,26.554,628.1484
9.457,-33.516,27.219,628.1608
9.457,-33.516,27.883,628.2181
9.457,-33.516,28.547,628.2972
9.457,-33.516,29.211,628.3756
9.457,-33.516,29.875,628.4530
9.457,-33.516,30.539,628.5327
9.457,-33.516,31.203,628.6261
9.457,-33.516,31.867,628.7073
9.457,-33.516,32.531,628.7693
9.457,-33.516,33.196,628.8271
9.457,-33.516,33.860,628.8796
9.457,-32.380,-18.605,614.2450
9.457,-32.380,-17.941,614.1432
9.457,-32.380,-17.277,613.9376
9.457,-32.380,-16.613,613.6650
9.457,-32.380,-15.949,613.4362
9.457,-32.380,-15.284,613.2781
9.457,-32.380,-14.620,613.1106
9.457,-32.380,-13.956,612.8480
9.457,-32.380,-13.292,612.5861
9.457,-32.380,-12.628,612.4207
9.457,-32.380,-11.964,612.2783
9.457,-32.380,-11.300,612.0522
9.457,-32.380,-10.636,611.7739
9.457,-32.380,-9.972,611.6025
9.457,-32.380,-9.307,611.5302
9.457,-32.380,-8.643,611.4077
9.457,-32.380,-7.979,611.1959
9.457,-32.380,-7.315,611.0781
9.457,-32.380,-6.651,611.0717
9.457,-32.380,-5.987,611.1038
9.457,-32.380,-5.323,611.0991
9.457,-32.380,-4.659,611.0767
9.457,-32.380,-3.995,611.1857
9.457,-32.380,-3.330,611.4348
9.457,-32.380,-2.666,611.6979
9.457,-32.380,-2.002,611.9553
9.457,-32.380,-1.338,612.3597
9.457,-32.380,-0.674,612.9328
9.457,-32.380,-0.010,613.5917
9.457,-32.380,0.654,614.3200
9.457,-32.380,1.318,615.1441
9.457,-32.380,1.982,616.1734
9.457,-32.380,2.647,617.3932
9.457,-32.380,3.311,618.7232
9.457,-32.380,3.975,620.1638
9.457,-32.380,4.639,621.7712
9.457,-32.380,5.303,623.5408
9.457,-32.380,5.967,625.3551
9.457,-32.380,6.631,627.1472
9.457,-32.380,7.295,628.8865
9.457,-32.380,7.959,630.4995
9.457,-32.380,8.624,631.9385
9.457,-32.380,9.288,633.1223
9.457,-32.380,9.952,634.0422
9.457,-32.380,10.616,634.7971
9.457,-32.380,11.280,635.2816
9.457,-32.380,11.944,635.5628
9.457,-32.380,12.608,635.6939
9.457,-32.380,13.272,635.7299
9.457,-32.380,13.936,635.7113
9.457,-32.380,14.600,635.5700
9.457,-32.380,15.265,635.3104
9.457,-32.380,15.929,634.9956
9.457,-32.380,16.593,634.6270
9.457,-32.380,17.257,634.2040
9.457,-32.380,17.921,633.6809
9.457,-32.380,18.585,633.0966
9.457,-32.380,19.249,632.4765
9.457,-32.380,19.913,631.8244
9.457,-32.380,20.577,631.1554
9.457,-32.380,21.242,630.4650
9.457,-32.380,21.906,629.7978
9.457,-32.380,22.570,629.1869
9.457,-32.380,23.234,628.6549
9.457,-32.380,23.898,628.2019
9.457,-32.380,24.562,627.8154
9.457,-32.380,25.226,627.4945
9.457,-32.380,25.890,627.2355
9.457,-32.380,26.554,627.0314
9.457,-32.380,27.219,626.8641
9.457,-32.380,27.883,626.7507
9.457,-32.380,28.547,626.6823
9.457,-32.380,29.211,626.6425
9.457,-32.380,29.875,626.6139
9.457,-32.380,30.539,626.6232
9.457,-32.380,31.203,626.6745
9.457,-32.380,31.867,626.7413
9.457,-32.380,32.531,626.8216
9.457,-32.380,33.196,626.9195
9.457,-32.380,33.860,627.0268
9.457,-31.244,-18.605,613.3491
9.457,-31.244,-17.941,613.1769
9.457,-31.244,-17.277,612.9409
9.457,-31.244,-16.613,612.6778
9.457,-31.244,-15.949,612.4249
9.457,-31.244,-15.284,612.2030
9.457,-31.244,-14.620,611.9700
9.457,-31.244,-13.956,611.6741
9.457,-31.244,-13.292,611.3765
9.457,-31.244,-12.628,611.1318
9.457,-31.244,-11.964,610.8789
9.457,-31.244,-11.300,610.5788
9.457,-31.244,-10.636,610.2210
9.457,-31.244,-9.972,609.9775
9.457,-31.244,-9.307,609.8022
9.457,-31.244,-8.643,609.5572
9.457,-31.244,-7.979,609.2275
9.457,-31.244,-7.315,609.0206
9.457,-31.244,-6.651,608.9545
9.457,-31.244,-5.987,608.9352
9.457,-31.244,-5.323,608.8850
9.457,-31.244,-4.659,608.8128
9.457,-31.244,-3.995,608.9116
9.457,-31.244,-3.330,609.1732
9.457,-31.244,-2.666,609.4721
9.457,-31.244,-2.002,609.7592
9.457,-31.244,-1.338,610.1834
9.457,-31.244,-0.674,610.8242
9.457,-31.244,-0.010,611.5658
9.457,-31.244,0.654,612.3609
9.457,-31.244,1.318,613.2804
9.457,-31.244,1.982,614.4101
9.457,-31.244,2.647,615.7339
9.457,-31.244,3.311,617.1999
9.457,-31.244,3.975,618.7946
9.457,-31.244,4.639,620.5512
9.457,-31.244,5.303,622.4887
9.457,-31.244,5.967,624.4624
9.457,-31.244,6.631,626.3726
9.457,-31.244,7.295,628.1838
9.457,-31.244,7.959,629.7919
9.457,-31.244,8.624,631.1570
9.457,-31.244,9.288,632.2125
9.457,-31.244,9.952,632.9476
9.457,-31.244,10.616,633.4366
9.457,-31.244,11.280,633.6925
9.457,-31.244,11.944,633.7872
9.457,-31.244,12.608,633.7968
9.457,-31.244,13.272,633.7610
9.457,-31.244,13.936,633.7170
9.457,-31.244,14.600,633.6099
9.457,-31.244,15.265,633.4994
9.457,-31.244,15.929,633.4000
9.457,-31.244,16.593,633.3066
9.457,-31.244,17.257,633.1995
9.457,-31.244,17.921,633.0210
9.457,-31.244,18.585,632.7988
9.457,-31.244,19.249,632.5219
9.457,-31.244,19.913,632.1343
9.457,-31.244,20.577,631.6485
9.457,-31.244,21.242,631.0603
9.457,-31.244,21.906,630.4121
9.457,-31.244,22.570,629.7380
9.457,-31.244,23.234,629.0831
9.457,-31.244,23.898,628.4643
9.457,-31.244,24.562,627.8805
9.457,-31.244,25.226,627.3512
9.457,-31.244,25.890,626.8845
9.457,-31.244,26.554,626.4670
9.457,-31.244,27.219,626.0836
9.457,-31.244,27.883,625.7469
9.457,-31.244,28.547,625.4554
9.457,-31.244,29.211,625.2150
9.457,-31.244,29.875,625.0015
9.457,-31.244,30.539,624.8316
9.457,-31.244,31.203,624.7045
9.457,-31.244,31.867,624.6172
9.457,-31.244,32.531,624.5888
9.457,-31.244,33.196,624.6045
9.457,-31.244,33.860,624.6481
9.457,-30.108,-18.605,612.1312
9.457,-30.108,-17.941,611.9723
9.457,-30.108,-17.277,611.7587
9.457,-30.108,-16.613,611.5349
9.457,-30.108,-15.949,611.2958
9.457,-30.108,-15.284,611.0578
9.457,-30.108,-14.620,610.8065
9.457,-30.108,-13.956,610.4932
9.457,-30.108,-13.292,610.1470
9.457,-30.108,-12.628,609.8182
9.457,-30.108,-11.964,609.4927
9.457,-30.108,-11.300,609.1559
9.457,-30.108,-10.636,608.7727
9.457,-30.108,-9.972,608.4523
9.457,-30.108,-9.307,608.1585
9.457,-30.108,-8.643,607.8185
9.457,-30.108,-7.979,607.4365
9.457,-30.108,-7.315,607.1725
9.457,-30.108,-6.651,606.9926
9.457,-30.108,-5.987,606.8976
9.457,-30.108,-5.323,606.8407
9.457,-30.108,-4.659,606.8107
9.457,-30.108,-3.995,606.9375
9.457,-30.108,-3.330,607.2134
9.457,-30.108,-2.666,607.5834
9.457,-30.108,-2.002,607.9967
9.457,-30.108,-1.338,608.5268
9.457,-30.108,-0.674,609.2565
9.457,-30.108,-0.010,610.1135
9.457,-30.108,0.654,611.0541
9.457,-30.108,1.318,612.1105
9.457,-30.108,1.982,613.3660
9.457,-30.108,2.647,614.8250
9.457,-30.108,3.311,616.4690
9.457,-30.108,3.975,618.2763
9.457,-30.108,4.639,620.2237
9.457,-30.108,5.303,622.3430
9.457,-30.108,5.967,624.4966
9.457,-30.108,6.631,626.5564
9.457,-30.108,7.295,628.4214
9.457,-30.108,7.959,629.9919
9.457,-30.108,8.624,631.2275
9.457,-30.108,9.288,632.1051
9.457,-30.108,9.952,632.6305
9.457,-30.108,10.616,632.8549
9.457,-30.108,11.280,632.8251
9.457,-30.108,11.944,632.6371
9.457,-30.108,12.608,632.3791
9.457,-30.108,13.272,632.0861
9.457,-30.108,13.936,631.7632
9.457,-30.108,14.600,631.4159
9.457,-30.108,15.265,631.1131
9.457,-30.108,15.929,630.8827
9.457,-30.108,16.593,630.7448
9.457,-30.108,17.257,630.6765
9.457,-30.108,17.921,630.6428
9.457,-30.108,18.585,630.6823
9.457,-30.108,19.249,630.7278
9.457,-30.108,19.913,630.6860
9.457,-30.108,20.577,630.5417
9.457,-30.108,21.242,630.2870
9.457,-30.108,21.906,629.9319
9.457,-30.108,22.570,629.4817
9.457,-30.108,23.234,628.9735
9.457,-30.108,23.898,628.4536
9.457,-30.108,24.562,627.9372
9.457,-30.108,25.226,627.4223
9.457,-30.108,25.890,626.9003
9.457,-30.108,26.554,626.3936
9.457,-30.108,27.219,625.9124
9.457,-30.108,27.883,625.4494
9.457,-30.108,28.547,624.9961
9.457,-30.108,29.211,624.5617
9.457,-30.108,29.875,624.1538
9.457,-30.108,30.539,623.7880
9.457,-30.108,31.203,623.4502
9.457,-30.108,31.867,623.1512
9.457,-30.108,32.531,622.9111
9.457,-30.108,33.196,622.7316
9.457,-30.108,33.860,622.6314
9.457,-28.971,-18.605,610.4085
9.457,-28.971,-17.941,610.2582
9.457,-28.971,-17.277,610.0562
9.457,-28.971,-16.613,609.8862
9.457,-28.971,-15.949,609.6698
9.457,-28.971,-15.284,609.4143
9.457,-28.971,-14.620,609.1488
9.457,-28.971,-13.956,608.8356
9.457,-28.971,-13.292,608.5150
9.457,-28.971,-12.628,608.1845
9.457,-28.971,-11.964,607.8886
9.457,-28.971,-11.300,607.5979
9.457,-28.971,-10.636,607.2517
9.457,-28.971,-9.972,606.9033
9.457,-28.971,-9.307,606.5749
9.457,-28.971,-8.643,606.2802
9.457,-28.971,-7.979,605.9705
9.457,-28.971,-7.315,605.7096
9.457,-28.971,-6.651,605.4790
9.457,-28.971,-5.987,605.4040
9.457,-28.971,-5.323,605.4231
9.457,-28.971,-4.659,605.4856
9.457,-28.971,-3.995,605.6686
9.457,-28.971,-3.330,606.0407
9.457,-28.971,-2.666,606.5921
9.457,-28.971,-2.002,607.2265
9.457,-28.971,-1.338,607.9203
9.457,-28.971,-0.674,608.7412
9.457,-28.971,-0.010,609.7322
9.457,-28.971,0.654,610.8720
9.457,-28.971,1.318,612.0970
9.457,-28.971,1.982,613.4898
9.457,-28.971,2.647,615.0488
9.457,-28.971,3.311,616.8357
9.457,-28.971,3.975,618.8700
9.457,-28.971,4.639,621.0334
9.457,-28.971,5.303,623.3349
9.457,-28.971,5.967,625.6758
9.457,-28.971,6.631,627.9151
9.457,-28.971,7.295,629.8678
9.457,-28.971,7.959,631.4012
9.457,-28.971,8.624,632.4959
9.457,-28.971,9.288,633.1570
9.457,-28.971,9.952,633.4399
9.457,-28.971,10.616,633.4190
9.457,-28.971,11.280,633.1363
9.457,-28.971,11.944,632.7079
9.457,-28.971,12.608,632.2247
9.457,-28.971,13.272,631.6912
9.457,-28.971,13.936,631.1165
9.457,-28.971,14.600,630.5229
9.457,-28.971,15.265,629.9505
9.457,-28.971,15.929,629.4420
9.457,-28.971,16.593,629.0111
9.457,-28.971,17.257,628.6801
9.457,-28.971,17.921,628.4497
9.457,-28.971,18.585,628.3611
9.457,-28.971,19.249,628.3781
9.457,-28.971,19.913,628.4320
9.457,-28.971,20.577,628.4722
9.457,-28.971,21.242,628.4602
9.457,-28.971,21.906,628.3754
9.457,-28.971,22.570,628.1896
9.457,-28.971,23.234,627.9304
9.457,-28.971,23.898,627.6527
9.457,-28.971,24.562,627.3456
9.457,-28.971,25.226,626.9768
9.457,-28.971,25.890,626.5576
9.457,-28.971,26.554,626.1116
9.457,-28.971,27.219,625.6523
9.457,-28.971,27.883,625.1797
9.457,-28.971,28.547,624.6823
9.457,-28.971,29.211,624.1670
9.457,-28.971,29.875,623.6410
9.457,-28.971,30.539,623.1244
9.457,-28.971,31.203,622.6168
9.457,-28.971,31.867,622.1393
9.457,-28.971,32.531,621.6964
9.457,-28.971,33.196,621.3058
9.457,-28.971,33.860,621.0467
9.457,-27.835,-18.605,607.6942
9.457,-27.835,-17.941,607.5677
9.457,-27.835,-17.277,607.3688
9.457,-27.835,-16.613,607.2256
9.457,-27.835,-15.949,607.0902
9.457,-27.835,-15.284,606.9552
9.457,-27.835,-14.620,606.7690
9.457,-27.835,-13.956,606.5231
9.457,-27.835,-13.292,606.3181
9.457,-27.835,-12.628,606.1147
9.457,-27.835,-11.964,605.9432
9.457,-27.835,-11.300,605.7887
9.457,-27.835,-10.636,605.5827
9.457,-27.835,-9.972,605.3482
9.457,-27.835,-9.307,605.1140
9.457,-27.835,-8.643,604.9311
9.457,-27.835,-7.979,604.8000
9.457,-27.835,-7.315,604.6742
9.457,-27.835,-6.651,604.5601
9.457,-27.835,-5.987,604.6054
9.457,-27.835,-5.323,604.7648
9.457,-27.835,-4.659,605.0321
9.457,-27.835,-3.995,605.3924
9.457,-27.835,-3.330,605.9134
9.457,-27.835,-2.666,606.6565
9.457,-27.835,-2.002,607.5073
9.457,-27.835,-1.338,608.4121
9.457,-27.835,-0.674,609.3989
9.457,-27.835,-0.010,610.5259
9.457,-27.835,0.654,611.8187
9.457,-27.835,1.318,613.2107
9.457,-27.835,1.982,614.7361
9.457,-27.835,2.647,616.3888
9.457,-27.835,3.311,618.2642
9.457,-27.835,3.975,620.4488
9.457,-27.835,4.639,622.8093
9.457,-27.835,5.303,625.2837
9.457,-27.835,5.967,627.7475
9.457,-27.835,6.631,630.0519
9.457,-27.835,7.295,632.0206
9.457,-27.835,7.959,633.4855
9.457,-27.835,8.624,634.4232
9.457,-27.835,9.288,634.8372
9.457,-27.835,9.952,634.8566
9.457,-27.835,10.616,634.6312
9.457,-27.835,11.280,634.1717
9.457,-27.835,11.944,633.5828
9.457,-27.835,12.608,632.9570
9.457,-27.835,13.272,632.3019
9.457,-27.835,13.936,631.6396
9.457,-27.835,14.600,630.9892
9.457,-27.835,15.265,630.3818
9.457,-27.835,15.929,629.8074
9.457,-27.835,16.593,629.2458
9.457,-27.835,17.257,628.7329
9.457,-27.835,17.921,628.2739
9.457,-27.835,18.585,627.9286
9.457,-27.835,19.249,627.6762
9.457,-27.835,19.913,627.4950
9.457,-27.835,20.577,627.3663
9.457,-27.835,21.242,627.2571
9.457,-27.835,21.906,627.1452
9.457,-27.835,22.570,626.9931
9.457,-27.835,23.234,626.8089
9.457,-27.835,23.898,626.6059
9.457,-27.835,24.562,626.3580
9.457,-27.835,25.226,626.0554
9.457,-27.835,25.890,625.7177
9.457,-27.835,26.554,625.3382
9.457,-27.835,27.219,624.9100
9.457,-27.835,27.883,624.4445
9.457,-27.835,28.547,623.9449
9.457,-27.835,29.211,623.4088
9.457,-27.835,29.875,622.8180
9.457,-27.835,30.539,622.1973
9.457,-27.835,31.203,621.5751
9.457,-27.835,31.867,620.9670
9.457,-27.835,32.531,620.3773
9.457,-27.835,33.196,619.8326
9.457,-27.835,33.860,619.4561
9.457,-26.699,-18.605,604.6469
9.457,-26.699,-17.941,604.5961
9.457,-26.699,-17.277,604.5381
9.457,-26.699,-16.613,604.5071
9.457,-26.699,-15.949,604.4886
9.457,-26.699,-15.284,604.5212
9.457,-26.699,-14.620,604.5494
9.457,-26.699,-13.956,604.5514
9.457,-26.699,-13.292,604.5700
9.457,-26.699,-12.628,604.5597
9.457,-26.699,-11.964,604.5644
9.457,-26.699,-11.300,604.6056
9.457,-26.699,-10.636,604.6097
9.457,-26.699,-9.972,604.6051
9.457,-26.699,-9.307,604.5744
9.457,-26.699,-8.643,604.5608
9.457,-26.699,-7.979,604.6084
9.457,-26.699,-7.315,604.6718
9.457,-26.699,-6.651,604.7452
9.457,-26.699,-5.987,604.9306
9.457,-26.699,-5.323,605.1887
9.457,-26.699,-4.659,605.5624
9.457,-26.699,-3.995,606.0172
9.457,-26.699,-3.330,606.6035
9.457,-26.699,-2.666,607.3978
9.457,-26.699,-2.002,608.2736
9.457,-26.699,-1.338,609.2523
9.457,-26.699,-0.674,610.3248
9.457,-26.699,-0.010,611.4744
9.457,-26.699,0.654,612.7767
9.457,-26.699,1.318,614.2063
9.457,-26.699,1.982,615.7911
9.457,-26.699,2.647,617.5481
9.457,-26.699,3.311,619.5603
9.457,-26.699,3.975,621.9090
9.457,-26.699,4.639,624.4795
9.457,-26.699,5.303,627.1657
9.457,-26.699,5.967,629.7814
9.457,-26.699,6.631,632.1173
9.457,-26.699,7.295,633.9845
9.457,-26.699,7.959,635.2763
9.457,-26.699,8.624,635.9785
9.457,-26.699,9.288,636.1573
9.457,-26.699,9.952,635.9571
9.457,-26.699,10.616,635.5581
9.457,-26.699,11.280,634.9931
9.457,-26.699,11.944,634.3620
9.457,-26.699,12.608,633.6956
9.457,-26.699,13.272,633.0141
9.457,-26.699,13.936,632.3276
9.457,-26.699,14.600,631.6818
9.457,-26.699,15.265,631.1212
9.457,-26.699,15.929,630.6149
9.457,-26.699,16.593,630.1230
9.457,-26.699,17.257,629.6477
9.457,-26.699,17.921,629.1717
9.457,-26.699,18.585,628.7390
9.457,-26.699,19.249,628.3591
9.457,-26.699,19.913,628.0131
9.457,-26.699,20.577,627.7118
9.457,-26.699,21.242,627.4458
9.457,-26.699,21.906,627.2043
9.457,-26.699,22.570,626.9675
9.457,-26.699,23.234,626.7424
9.457,-26.699,23.898,626.5127
9.457,-26.699,24.562,626.2420
9.457,-26.699,25.226,625.9416
9.457,-26.699,25.890,625.6154
9.457,-26.699,26.554,625.2434
9.457,-26.699,27.219,624.8088
9.457,-26.699,27.883,624.3263
9.457,-26.699,28.547,623.7941
9.457,-26.699,29.211,623.1927
9.457,-26.699,29.875,622.4937
9.457,-26.699,30.539,621.7356
9.457,-26.699,31.203,620.9785
9.457,-26.699,31.867,620.2269
9.457,-26.699,32.531,619.4624
9.457,-26.699,33.196,618.7410
9.457,-26.699,33.860,618.2430
9.457,-25.563,-18.605,603.7095
9.457,-25.563,-17.941,603.7673
9.457,-25.563,-17.277,603.8879
9.457,-25.563,-16.613,604.0069
9.457,-25.563,-15.949,604.1009
9.457,-25.563,-15.284,604.1952
9.457,-25.563,-14.620,604.3221
9.457,-25.563,-13.956,604.5072
9.457,-25.563,-13.292,604.7125
9.457,-25.563,-12.628,604.8401
9.457,-25.563,-11.964,604.9156
9.457,-25.563,-11.300,605.0214
9.457,-25.563,-10.636,605.1253
9.457,-25.563,-9.972,605.2636
9.457,-25.563,-9.307,605.3815
9.457,-25.563,-8.643,605.4215
9.457,-25.563,-7.979,605.4533
9.457,-25.563,-7.315,605.5248
9.457,-25.563,-6.651,605.6450
9.457,-25.563,-5.987,605.8162
9.457,-25.563,-5.323,605.9913
9.457,-25.563,-4.659,606.2326
9.457,-25.563,-3.995,606.5838
9.457,-25.563,-3.330,607.0908
9.457,-25.563,-2.666,607.7508
9.457,-25.563,-2.002,608.4700
9.457,-25.563,-1.338,609.3248
9.457,-25.563,-0.674,610.2887
9.457,-25.563,-0.010,611.2975
9.457,-25.563,0.654,612.4357
9.457,-25.563,1.318,613.7277
9.457,-25.563,1.982,615.2780
9.457,-25.563,2.647,617.1205
9.457,-25.563,3.311,619.3269
9.457,-25.563,3.975,621.9569
9.457,-25.563,4.639,624.8962
9.457,-25.563,5.303,628.0010
9.457,-25.563,5.967,630.9367
9.457,-25.563,6.631,633.3693
9.457,-25.563,7.295,635.0729
9.457,-25.563,7.959,636.0286
9.457,-25.563,8.624,636.3503
9.457,-25.563,9.288,636.2185
9.457,-25.563,9.952,635.8227
9.457,-25.563,10.616,635.3023
9.457,-25.563,11.280,634.7164
9.457,-25.563,11.944,634.1552
9.457,-25.563,12.608,633.5954
9.457,-25.563,13.272,633.0698
9.457,-25.563,13.936,632.5672
9.457,-25.563,14.600,632.0692
9.457,-25.563,15.265,631.6018
9.457,-25.563,15.929,631.1866
9.457,-25.563,16.593,630.7956
9.457,-25.563,17.257,630.4282
9.457,-25.563,17.921,630.0699
9.457,-25.563,18.585,629.7143
9.457,-25.563,19.249,629.3885
9.457,-25.563,19.913,629.0778
9.457,-25.563,20.577,628.7890
9.457,-25.563,21.242,628.5333
9.457,-25.563,21.906,628.2909
9.457,-25.563,22.570,628.0657
9.457,-25.563,23.234,627.8797
9.457,-25.563,23.898,627.7158
9.457,-25.563,24.562,627.5345
9.457,-25.563,25.226,627.3259
9.457,-25.563,25.890,627.0828
9.457,-25.563,26.554,626.8006
9.457,-25.563,27.219,626.4605
9.457,-25.563,27.883,626.0344
9.457,-25.563,28.547,625.5014
9.457,-25.563,29.211,624.8392
9.457,-25.563,29.875,624.0348
9.457,-25.563,30.539,623.1386
9.457,-25.563,31.203,622.2091
9.457,-25.563,31.867,621.2564
9.457,-25.563,32.531,620.2628
9.457,-25.563,33.196,619.3136
9.457,-25.563,33.860,618.6516
9.457,-24.427,-18.605,605.6526
9.457,-24.427,-17.941,605.6893
9.457,-24.427,-17.277,605.7538
9.457,-24.427,-16.613,605.8108
9.457,-24.427,-15.949,605.8486
9.457,-24.427,-15.284,605.8835
9.457,-24.427,-14.620,605.9426
9.457,-24.427,-13.956,606.0105
9.457,-24.427,-13.292,606.0665
9.457,-24.427,-12.628,606.0925
9.457,-24.427,-11.964,606.0982
9.457,-24.427,-11.300,606.1169
9.457,-24.427,-10.636,606.1001
9.457,-24.427,-9.972,606.0700
9.457,-24.427,-9.307,606.0694
9.457,-24.427,-8.643,606.0352
9.457,-24.427,-7.979,605.9535
9.457,-24.427,-7.315,605.8390
9.457,-24.427,-6.651,605.7639
9.457,-24.427,-5.987,605.7496
9.457,-24.427,-5.323,605.7505
9.457,-24.427,-4.659,605.8031
9.457,-24.427,-3.995,605.9579
9.457,-24.427,-3.330,606.2721
9.457,-24.427,-2.666,606.7735
9.457,-24.427,-2.002,607.3739
9.457,-24.427,-1.338,608.0809
9.457,-24.427,-0.674,608.8556
9.457,-24.427,-0.010,609.6725
9.457,-24.427,0.654,610.5634
9.457,-24.427,1.318,611.5847
9.457,-24.427,1.982,612.9268
9.457,-24.427,2.647,614.7465
9.457,-24.427,3.311,617.2328
9.457,-24.427,3.975,620.4244
9.457,-24.427,4.639,624.1767
9.457,-24.427,5.303,628.1403
9.457,-24.427,5.967,631.7133
9.457,-24.427,6.631,634.3126
9.457,-24.427,7.295,635.7252
9.457,-24.427,7.959,636.1000
9.457,-24.427,8.624,635.7704
9.457,-24.427,9.288,635.0696
9.457,-24.427,9.952,634.2694
9.457,-24.427,10.616,633.4592
9.457,-24.427,11.280,632.7585
9.457,-24.427,11.944,632.2107
9.457,-24.427,12.608,631.7688
9.457,-24.427,13.272,631.4774
9.457,-24.427,13.936,631.2687
9.457,-24.427,14.600,631.0483
9.457,-24.427,15.265,630.8264
9.457,-24.427,15.929,630.6284
9.457,-24.427,16.593,630.4170
9.457,-24.427,17.257,630.2027
9.457,-24.427,17.921,629.9928
9.457,-24.427,18.585,629.7919
9.457,-24.427,19.249,629.6029
9.457,-24.427,19.913,629.3829
9.457,-24.427,20.577,629.1582
9.457,-24.427,21.242,628.9689
9.457,-24.427,21.906,628.7974
9.457,-24.427,22.570,628.6558
9.457,-24.427,23.234,628.5685
9.457,-24.427,23.898,628.5194
9.457,-24.427,24.562,628.4959
9.457,-24.427,25.226,628.4902
9.457,-24.427,25.890,628.4778
9.457,-24.427,26.554,628.4565
9.457,-24.427,27.219,628.3999
9.457,-24.427,27.883,628.2256
9.457,-24.427,28.547,627.8824
9.457,-24.427,29.211,627.3445
9.457,-24.427,29.875,626.6081
9.457,-24.427,30.539,625.7172
9.457,-24.427,31.203,624.7197
9.457,-24.427,31.867,623.6398
9.457,-24.427,32.531,622.4991
9.457,-24.427,33.196,621.3949
9.457,-24.427,33.860,620.6111
9.457,-23.291,-18.605,608.5050
9.457,-23.291,-17.941,608.4032
9.457,-23.291,-17.277,608.2776
9.457,-23.291,-16.613,608.1387
9.457,-23.291,-15.949,607.9700
9.457,-23.291,-15.284,607.8046
9.457,-23.291,-14.620,607.6471
9.457,-23.291,-13.956,607.4862
9.457,-23.291,-13.292,607.2938
9.457,-23.291,-12.628,607.0797
9.457,-23.291,-11.964,606.8884
9.457,-23.291,-11.300,606.7065
9.457,-23.291,-10.636,606.4775
9.457,-23.291,-9.972,606.2165
9.457,-23.291,-9.307,605.9779
9.457,-23.291,-8.643,605.7525
9.457,-23.291,-7.979,605.5015
9.457,-23.291,-7.315,605.2008
9.457,-23.291,-6.651,604.8990
9.457,-23.291,-5.987,604.6417
9.457,-23.291,-5.323,604.4367
9.457,-23.291,-4.659,604.3222
9.457,-23.291,-3.995,604.3326
9.457,-23.291,-3.330,604.5236
9.457,-23.291,-2.666,604.9760
9.457,-23.291,-2.002,605.6373
9.457,-23.291,-1.338,606.3752
9.457,-23.291,-0.674,607.0786
9.457,-23.291,-0.010,607.6840
9.457,-23.291,0.654,608.2058
9.457,-23.291,1.318,608.7920
9.457,-23.291,1.982,609.7086
9.457,-23.291,2.647,611.3538
9.457,-23.291,3.311,614.1277
9.457,-23.291,3.975,618.2432
9.457,-23.291,4.639,623.4352
9.457,-23.291,5.303,628.8932
9.457,-23.291,5.967,633.4971
9.457,-23.291,6.631,636.3267
9.457,-23.291,7.295,637.2878
9.457,-23.291,7.959,636.8658
9.457,-23.291,8.624,635.6941
9.457,-23.291,9.288,634.2499
9.457,-23.291,9.952,632.8536
9.457,-23.291,10.616,631.5885
9.457,-23.291,11.280,630.5855
9.457,-23.291,11.944,629.8416
9.457,-23.291,12.608,629.3083
9.457,-23.291,13.272,628.9994
9.457,-23.291,13.936,628.8433
9.457,-23.291,14.600,628.7267
9.457,-23.291,15.265,628.6334
9.457,-23.291,15.929,628.5873
9.457,-23.291,16.593,628.5376
9.457,-23.291,17.257,628.4624
9.457,-23.291,17.921,628.3716
9.457,-23.291,18.585,628.2793
9.457,-23.291,19.249,628.1734
9.457,-23.291,19.913,628.0038
9.457,-23.291,20.577,627.8080
9.457,-23.291,21.242,627.6318
9.457,-23.291,21.906,627.4671
9.457,-23.291,22.570,627.3421
9.457,-23.291,23.234,627.2883
9.457,-23.291,23.898,627.3091
9.457,-23.291,24.562,627.4079
9.457,-23.291,25.226,627.6003
9.457,-23.291,25.890,627.8660
9.457,-23.291,26.554,628.1746
9.457,-23.291,27.219,628.4979
9.457,-23.291,27.883,628.7420
9.457,-23.291,28.547,628.8026
9.457,-23.291,29.211,628.6164
9.457,-23.291,29.875,628.1730
9.457,-23.291,30.539,627.5065
9.457,-23.291,31.203,626.6432
9.457,-23.291,31.867,625.6333
9.457,-23.291,32.531,624.5382
9.457,-23.291,33.196,623.4541
9.457,-23.291,33.860,622.6678
9.457,-22.155,-18.605,610.7599
9.457,-22.155,-17.941,610.5189
9.457,-22.155,-17.277,610.2102
9.457,-22.155,-16.613,609.8812
9.457,-22.155,-15.949,609.5136
