x,y,z,k
51.557,42.685,28.061,567.8989
51.557,42.685,28.662,567.8447
51.557,42.685,29.264,567.7781
51.557,42.685,29.866,567.7088
51.557,42.685,30.467,567.6778
51.557,43.713,-17.064,556.2863
51.557,43.713,-16.462,556.3088
51.557,43.713,-15.860,556.3606
51.557,43.713,-15.259,556.4211
51.557,43.713,-14.657,556.4710
51.557,43.713,-14.055,556.5040
51.557,43.713,-13.454,556.5589
51.557,43.713,-12.852,556.6188
51.557,43.713,-12.250,556.6509
51.557,43.713,-11.649,556.6717
51.557,43.713,-11.047,556.6993
51.557,43.713,-10.445,556.7346
51.557,43.713,-9.844,556.7720
51.557,43.713,-9.242,556.7972
51.557,43.713,-8.640,556.8260
51.557,43.713,-8.039,556.8450
51.557,43.713,-7.437,556.8588
51.557,43.713,-6.835,556.8818
51.557,43.713,-6.234,556.9208
51.557,43.713,-5.632,556.9848
51.557,43.713,-5.030,557.0492
51.557,43.713,-4.429,557.1181
51.557,43.713,-3.827,557.1978
51.557,43.713,-3.225,557.3005
51.557,43.713,-2.624,557.4287
51.557,43.713,-2.022,557.5871
51.557,43.713,-1.421,557.7751
51.557,43.713,-0.819,557.9908
51.557,43.713,-0.217,558.2449
51.557,43.713,0.384,558.5197
51.557,43.713,0.986,558.8119
51.557,43.713,1.588,559.1452
51.557,43.713,2.189,559.5175
51.557,43.713,2.791,559.9173
51.557,43.713,3.393,560.3368
51.557,43.713,3.994,560.7694
51.557,43.713,4.596,561.2231
51.557,43.713,5.198,561.6890
51.557,43.713,5.799,562.1468
51.557,43.713,6.401,562.5913
51.557,43.713,7.003,563.0472
51.557,43.713,7.604,563.5147
51.557,43.713,8.206,563.9740
51.557,43.713,8.808,564.4095
51.557,43.713,9.409,564.8091
51.557,43.713,10.011,565.1828
51.557,43.713,10.613,565.5375
51.557,43.713,11.214,565.8681
51.557,43.713,11.816,566.2009
51.557,43.713,12.418,566.5050
51.557,43.713,13.019,566.7729
51.557,43.713,13.621,567.0047
51.557,43.713,14.223,567.2231
51.557,43.713,14.824,567.4306
51.557,43.713,15.426,567.6047
51.557,43.713,16.028,567.7697
51.557,43.713,16.629,567.9297
51.557,43.713,17.231,568.0711
51.557,43.713,17.833,568.1844
51.557,43.713,18.434,568.2451
51.557,43.713,19.036,568.3117
51.557,43.713,19.637,568.3907
51.557,43.713,20.239,568.4463
51.557,43.713,20.841,568.4905
51.557,43.713,21.442,568.5170
51.557,43.713,22.044,568.5501
51.557,43.713,22.646,568.5627
51.557,43.713,23.247,568.5417
51.557,43.713,23.849,568.5234
51.557,43.713,24.451,568.5182
51.557,43.713,25.052,568.5064
51.557,43.713,25.654,568.4920
51.557,43.713,26.256,568.4475
51.557,43.713,26.857,568.3946
51.557,43.713,27.459,568.3412
51.557,43.713,28.061,568.2845
51.557,43.713,28.662,568.2296
51.557,43.713,29.264,568.1747
51.557,43.713,29.866,568.1289
51.557,43.713,30.467,568.0986
51.557,44.742,-17.064,556.2677
51.557,44.742,-16.462,556.3021
51.557,44.742,-15.860,556.3551
51.557,44.742,-15.259,556.4145
51.557,44.742,-14.657,556.4829
51.557,44.742,-14.055,556.5288
51.557,44.742,-13.454,556.5883
51.557,44.742,-12.852,556.6466
51.557,44.742,-12.250,556.6820
51.557,44.742,-11.649,556.7075
51.557,44.742,-11.047,556.7336
51.557,44.742,-10.445,556.7676
51.557,44.742,-9.844,556.8138
51.557,44.742,-9.242,556.8496
51.557,44.742,-8.640,556.8853
51.557,44.742,-8.039,556.9144
51.557,44.742,-7.437,556.9397
51.557,44.742,-6.835,556.9763
51.557,44.742,-6.234,557.0269
51.557,44.742,-5.632,557.0935
51.557,44.742,-5.030,557.1762
51.557,44.742,-4.429,557.2751
51.557,44.742,-3.827,557.3720
51.557,44.742,-3.225,557.4909
51.557,44.742,-2.624,557.6297
51.557,44.742,-2.022,557.8022
51.557,44.742,-1.421,558.0034
51.557,44.742,-0.819,558.2256
51.557,44.742,-0.217,558.4860
51.557,44.742,0.384,558.7726
51.557,44.742,0.986,559.0773
51.557,44.742,1.588,559.4122
51.557,44.742,2.189,559.7831
51.557,44.742,2.791,560.1776
51.557,44.742,3.393,560.5885
51.557,44.742,3.994,561.0156
51.557,44.742,4.596,561.4591
51.557,44.742,5.198,561.9168
51.557,44.742,5.799,562.3675
51.557,44.742,6.401,562.8057
51.557,44.742,7.003,563.2548
51.557,44.742,7.604,563.7125
51.557,44.742,8.206,564.1636
51.557,44.742,8.808,564.5997
51.557,44.742,9.409,564.9986
51.557,44.742,10.011,565.3755
51.557,44.742,10.613,565.7336
51.557,44.742,11.214,566.0755
51.557,44.742,11.816,566.4096
51.557,44.742,12.418,566.7088
51.557,44.742,13.019,566.9902
51.557,44.742,13.621,567.2390
51.557,44.742,14.223,567.4697
51.557,44.742,14.824,567.6836
51.557,44.742,15.426,567.8623
51.557,44.742,16.028,568.0428
51.557,44.742,16.629,568.2165
51.557,44.742,17.231,568.3703
51.557,44.742,17.833,568.4881
51.557,44.742,18.434,568.5582
51.557,44.742,19.036,568.6498
51.557,44.742,19.637,568.7393
51.557,44.742,20.239,568.7944
51.557,44.742,20.841,568.8438
51.557,44.742,21.442,568.8901
51.557,44.742,22.044,568.9391
51.557,44.742,22.646,568.9533
51.557,44.742,23.247,568.9231
51.557,44.742,23.849,568.8994
51.557,44.742,24.451,568.8920
51.557,44.742,25.052,568.8883
51.557,44.742,25.654,568.8828
51.557,44.742,26.256,568.8546
51.557,44.742,26.857,568.8129
51.557,44.742,27.459,568.7619
51.557,44.742,28.061,568.7104
51.557,44.742,28.662,568.6578
51.557,44.742,29.264,568.6121
51.557,44.742,29.866,568.5637
51.557,44.742,30.467,568.5017
51.557,45.770,-17.064,556.1484
51.557,45.770,-16.462,556.2011
51.557,45.770,-15.860,556.2734
51.557,45.770,-15.259,556.3424
51.557,45.770,-14.657,556.4187
51.557,45.770,-14.055,556.4769
51.557,45.770,-13.454,556.5402
51.557,45.770,-12.852,556.6012
51.557,45.770,-12.250,556.6505
51.557,45.770,-11.649,556.6914
51.557,45.770,-11.047,556.7232
51.557,45.770,-10.445,556.7637
51.557,45.770,-9.844,556.8181
51.557,45.770,-9.242,556.8652
51.557,45.770,-8.640,556.9095
51.557,45.770,-8.039,556.9465
51.557,45.770,-7.437,556.9918
51.557,45.770,-6.835,557.0505
51.557,45.770,-6.234,557.1164
51.557,45.770,-5.632,557.1906
51.557,45.770,-5.030,557.2803
51.557,45.770,-4.429,557.3983
51.557,45.770,-3.827,557.5127
51.557,45.770,-3.225,557.6460
51.557,45.770,-2.624,557.8037
51.557,45.770,-2.022,557.9950
51.557,45.770,-1.421,558.2124
51.557,45.770,-0.819,558.4433
51.557,45.770,-0.217,558.7071
51.557,45.770,0.384,559.0031
51.557,45.770,0.986,559.3234
51.557,45.770,1.588,559.6620
51.557,45.770,2.189,560.0288
51.557,45.770,2.791,560.4233
51.557,45.770,3.393,560.8355
51.557,45.770,3.994,561.2641
51.557,45.770,4.596,561.7005
51.557,45.770,5.198,562.1439
51.557,45.770,5.799,562.5932
51.557,45.770,6.401,563.0367
51.557,45.770,7.003,563.4847
51.557,45.770,7.604,563.9303
51.557,45.770,8.206,564.3702
51.557,45.770,8.808,564.8027
51.557,45.770,9.409,565.1986
51.557,45.770,10.011,565.5817
51.557,45.770,10.613,565.9490
51.557,45.770,11.214,566.3011
51.557,45.770,11.816,566.6330
51.557,45.770,12.418,566.9297
51.557,45.770,13.019,567.2158
51.557,45.770,13.621,567.4785
51.557,45.770,14.223,567.7269
51.557,45.770,14.824,567.9475
51.557,45.770,15.426,568.1394
51.557,45.770,16.028,568.3245
51.557,45.770,16.629,568.4978
51.557,45.770,17.231,568.6611
51.557,45.770,17.833,568.7934
51.557,45.770,18.434,568.8992
51.557,45.770,19.036,569.0032
51.557,45.770,19.637,569.0912
51.557,45.770,20.239,569.1514
51.557,45.770,20.841,569.2165
51.557,45.770,21.442,569.2852
51.557,45.770,22.044,569.3384
51.557,45.770,22.646,569.3535
51.557,45.770,23.247,569.3337
51.557,45.770,23.849,569.3296
51.557,45.770,24.451,569.3307
51.557,45.770,25.052,569.3301
51.557,45.770,25.654,569.3152
51.557,45.770,26.256,569.2879
51.557,45.770,26.857,569.2558
51.557,45.770,27.459,569.2090
51.557,45.770,28.061,569.1602
51.557,45.770,28.662,569.1134
51.557,45.770,29.264,569.0638
51.557,45.770,29.866,569.0103
51.557,45.770,30.467,568.9524
51.557,46.799,-17.064,556.0085
51.557,46.799,-16.462,556.0803
51.557,46.799,-15.860,556.1753
51.557,46.799,-15.259,556.2499
51.557,46.799,-14.657,556.3334
51.557,46.799,-14.055,556.4097
51.557,46.799,-13.454,556.4776
51.557,46.799,-12.852,556.5446
51.557,46.799,-12.250,556.6058
51.557,46.799,-11.649,556.6779
51.557,46.799,-11.047,556.7361
51.557,46.799,-10.445,556.7818
51.557,46.799,-9.844,556.8324
51.557,46.799,-9.242,556.8918
51.557,46.799,-8.640,556.9499
51.557,46.799,-8.039,557.0021
51.557,46.799,-7.437,557.0599
51.557,46.799,-6.835,557.1365
51.557,46.799,-6.234,557.2296
51.557,46.799,-5.632,557.3259
51.557,46.799,-5.030,557.4270
51.557,46.799,-4.429,557.5477
51.557,46.799,-3.827,557.6832
51.557,46.799,-3.225,557.8416
51.557,46.799,-2.624,558.0220
51.557,46.799,-2.022,558.2272
51.557,46.799,-1.421,558.4631
51.557,46.799,-0.819,558.7147
51.557,46.799,-0.217,558.9898
51.557,46.799,0.384,559.2919
51.557,46.799,0.986,559.6153
51.557,46.799,1.588,559.9582
51.557,46.799,2.189,560.3264
51.557,46.799,2.791,560.7243
51.557,46.799,3.393,561.1295
51.557,46.799,3.994,561.5456
51.557,46.799,4.596,561.9759
51.557,46.799,5.198,562.4183
51.557,46.799,5.799,562.8740
51.557,46.799,6.401,563.3187
51.557,46.799,7.003,563.7580
51.557,46.799,7.604,564.1956
51.557,46.799,8.206,564.6274
51.557,46.799,8.808,565.0486
51.557,46.799,9.409,565.4436
51.557,46.799,10.011,565.8367
51.557,46.799,10.613,566.2199
51.557,46.799,11.214,566.5782
51.557,46.799,11.816,566.8998
51.557,46.799,12.418,567.1980
51.557,46.799,13.019,567.4952
51.557,46.799,13.621,567.7748
51.557,46.799,14.223,568.0399
51.557,46.799,14.824,568.2634
51.557,46.799,15.426,568.4642
51.557,46.799,16.028,568.6574
51.557,46.799,16.629,568.8361
51.557,46.799,17.231,569.0089
51.557,46.799,17.833,569.1490
51.557,46.799,18.434,569.2759
51.557,46.799,19.036,569.3896
51.557,46.799,19.637,569.4784
51.557,46.799,20.239,569.5600
51.557,46.799,20.841,569.6395
51.557,46.799,21.442,569.7102
51.557,46.799,22.044,569.7608
51.557,46.799,22.646,569.7832
51.557,46.799,23.247,569.7978
51.557,46.799,23.849,569.8181
51.557,46.799,24.451,569.8192
51.557,46.799,25.052,569.8131
51.557,46.799,25.654,569.8001
51.557,46.799,26.256,569.7872
51.557,46.799,26.857,569.7617
51.557,46.799,27.459,569.7133
51.557,46.799,28.061,569.6650
51.557,46.799,28.662,569.6197
51.557,46.799,29.264,569.5760
51.557,46.799,29.866,569.5358
51.557,46.799,30.467,569.4926
51.557,47.827,-17.064,555.8517
51.557,47.827,-16.462,555.9382
51.557,47.827,-15.860,556.0554
51.557,47.827,-15.259,556.1513
51.557,47.827,-14.657,556.2486
51.557,47.827,-14.055,556.3301
51.557,47.827,-13.454,556.4120
51.557,47.827,-12.852,556.4890
51.557,47.827,-12.250,556.5659
51.557,47.827,-11.649,556.6528
51.557,47.827,-11.047,556.7376
51.557,47.827,-10.445,556.8041
51.557,47.827,-9.844,556.8632
51.557,47.827,-9.242,556.9304
51.557,47.827,-8.640,557.0005
51.557,47.827,-8.039,557.0802
51.557,47.827,-7.437,557.1704
51.557,47.827,-6.835,557.2724
51.557,47.827,-6.234,557.3831
51.557,47.827,-5.632,557.4952
51.557,47.827,-5.030,557.6150
51.557,47.827,-4.429,557.7445
51.557,47.827,-3.827,557.8984
51.557,47.827,-3.225,558.0794
51.557,47.827,-2.624,558.2777
51.557,47.827,-2.022,558.4932
51.557,47.827,-1.421,558.7401
51.557,47.827,-0.819,559.0014
51.557,47.827,-0.217,559.2869
51.557,47.827,0.384,559.5972
51.557,47.827,0.986,559.9277
51.557,47.827,1.588,560.2832
51.557,47.827,2.189,560.6542
51.557,47.827,2.791,561.0478
51.557,47.827,3.393,561.4429
51.557,47.827,3.994,561.8590
51.557,47.827,4.596,562.2887
51.557,47.827,5.198,562.7255
51.557,47.827,5.799,563.1772
51.557,47.827,6.401,563.6224
51.557,47.827,7.003,564.0566
51.557,47.827,7.604,564.4832
51.557,47.827,8.206,564.9005
51.557,47.827,8.808,565.3132
51.557,47.827,9.409,565.7228
51.557,47.827,10.011,566.1252
51.557,47.827,10.613,566.5011
51.557,47.827,11.214,566.8518
51.557,47.827,11.816,567.1779
51.557,47.827,12.418,567.4981
51.557,47.827,13.019,567.8144
51.557,47.827,13.621,568.0996
51.557,47.827,14.223,568.3707
51.557,47.827,14.824,568.6109
51.557,47.827,15.426,568.8313
51.557,47.827,16.028,569.0420
51.557,47.827,16.629,569.2270
51.557,47.827,17.231,569.4008
51.557,47.827,17.833,569.5545
51.557,47.827,18.434,569.6944
51.557,47.827,19.036,569.8202
51.557,47.827,19.637,569.9216
51.557,47.827,20.239,570.0165
51.557,47.827,20.841,570.0974
51.557,47.827,21.442,570.1603
51.557,47.827,22.044,570.2204
51.557,47.827,22.646,570.2579
51.557,47.827,23.247,570.2927
51.557,47.827,23.849,570.3158
51.557,47.827,24.451,570.3090
51.557,47.827,25.052,570.3200
51.557,47.827,25.654,570.3310
51.557,47.827,26.256,570.3301
51.557,47.827,26.857,570.2965
51.557,47.827,27.459,570.2394
51.557,47.827,28.061,570.2049
51.557,47.827,28.662,570.1735
51.557,47.827,29.264,570.1326
51.557,47.827,29.866,570.0912
51.557,47.827,30.467,570.0493
51.557,48.856,-17.064,555.7374
51.557,48.856,-16.462,555.8155
51.557,48.856,-15.860,555.9377
51.557,48.856,-15.259,556.0726
51.557,48.856,-14.657,556.2008
51.557,48.856,-14.055,556.2898
51.557,48.856,-13.454,556.3770
51.557,48.856,-12.852,556.4701
51.557,48.856,-12.250,556.5789
51.557,48.856,-11.649,556.6833
51.557,48.856,-11.047,556.7805
51.557,48.856,-10.445,556.8635
51.557,48.856,-9.844,556.9405
51.557,48.856,-9.242,557.0251
51.557,48.856,-8.640,557.1164
51.557,48.856,-8.039,557.2242
51.557,48.856,-7.437,557.3477
51.557,48.856,-6.835,557.4678
51.557,48.856,-6.234,557.5820
51.557,48.856,-5.632,557.7115
51.557,48.856,-5.030,557.8509
51.557,48.856,-4.429,558.0027
51.557,48.856,-3.827,558.1720
51.557,48.856,-3.225,558.3629
51.557,48.856,-2.624,558.5713
51.557,48.856,-2.022,558.7996
51.557,48.856,-1.421,559.0550
51.557,48.856,-0.819,559.3225
51.557,48.856,-0.217,559.6148
51.557,48.856,0.384,559.9335
51.557,48.856,0.986,560.2696
51.557,48.856,1.588,560.6247
51.557,48.856,2.189,560.9938
51.557,48.856,2.791,561.3924
51.557,48.856,3.393,561.7897
51.557,48.856,3.994,562.2113
51.557,48.856,4.596,562.6393
51.557,48.856,5.198,563.0638
51.557,48.856,5.799,563.5065
51.557,48.856,6.401,563.9468
51.557,48.856,7.003,564.3838
51.557,48.856,7.604,564.8133
51.557,48.856,8.206,565.2248
51.557,48.856,8.808,565.6343
51.557,48.856,9.409,566.0419
51.557,48.856,10.011,566.4440
51.557,48.856,10.613,566.8189
51.557,48.856,11.214,567.1717
51.557,48.856,11.816,567.5133
51.557,48.856,12.418,567.8469
51.557,48.856,13.019,568.1639
51.557,48.856,13.621,568.4534
51.557,48.856,14.223,568.7369
51.557,48.856,14.824,568.9953
51.557,48.856,15.426,569.2230
51.557,48.856,16.028,569.4398
51.557,48.856,16.629,569.6321
51.557,48.856,17.231,569.8201
51.557,48.856,17.833,569.9981
51.557,48.856,18.434,570.1426
51.557,48.856,19.036,570.2761
51.557,48.856,19.637,570.3950
51.557,48.856,20.239,570.4944
51.557,48.856,20.841,570.5769
51.557,48.856,21.442,570.6451
51.557,48.856,22.044,570.7210
51.557,48.856,22.646,570.7738
51.557,48.856,23.247,570.8149
51.557,48.856,23.849,570.8411
51.557,48.856,24.451,570.8504
51.557,48.856,25.052,570.8724
51.557,48.856,25.654,570.8828
51.557,48.856,26.256,570.8765
51.557,48.856,26.857,570.8497
51.557,48.856,27.459,570.8141
51.557,48.856,28.061,570.7839
51.557,48.856,28.662,570.7532
51.557,48.856,29.264,570.7163
51.557,48.856,29.866,570.6790
51.557,48.856,30.467,570.6460
51.557,49.884,-17.064,555.7190
51.557,49.884,-16.462,555.7976
51.557,49.884,-15.860,555.9151
51.557,49.884,-15.259,556.0630
51.557,49.884,-14.657,556.2130
51.557,49.884,-14.055,556.3170
51.557,49.884,-13.454,556.4125
51.557,49.884,-12.852,556.5232
51.557,49.884,-12.250,556.6620
51.557,49.884,-11.649,556.7921
51.557,49.884,-11.047,556.8995
51.557,49.884,-10.445,556.9951
51.557,49.884,-9.844,557.0861
51.557,49.884,-9.242,557.1891
51.557,49.884,-8.640,557.3114
51.557,49.884,-8.039,557.4344
51.557,49.884,-7.437,557.5671
51.557,49.884,-6.835,557.6956
51.557,49.884,-6.234,557.8213
51.557,49.884,-5.632,557.9774
51.557,49.884,-5.030,558.1312
51.557,49.884,-4.429,558.3083
51.557,49.884,-3.827,558.5099
51.557,49.884,-3.225,558.7106
51.557,49.884,-2.624,558.9228
51.557,49.884,-2.022,559.1574
51.557,49.884,-1.421,559.4256
51.557,49.884,-0.819,559.7044
51.557,49.884,-0.217,559.9974
51.557,49.884,0.384,560.3236
51.557,49.884,0.986,560.6593
51.557,49.884,1.588,561.0074
51.557,49.884,2.189,561.3790
51.557,49.884,2.791,561.7800
51.557,49.884,3.393,562.1814
51.557,49.884,3.994,562.5974
51.557,49.884,4.596,563.0168
51.557,49.884,5.198,563.4352
51.557,49.884,5.799,563.8761
51.557,49.884,6.401,564.3058
51.557,49.884,7.003,564.7318
51.557,49.884,7.604,565.1647
51.557,49.884,8.206,565.5884
51.557,49.884,8.808,565.9993
51.557,49.884,9.409,566.3950
51.557,49.884,10.011,566.7882
51.557,49.884,10.613,567.1720
51.557,49.884,11.214,567.5362
51.557,49.884,11.816,567.8860
51.557,49.884,12.418,568.2252
51.557,49.884,13.019,568.5404
51.557,49.884,13.621,568.8339
51.557,49.884,14.223,569.1223
51.557,49.884,14.824,569.3919
51.557,49.884,15.426,569.6301
51.557,49.884,16.028,569.8564
51.557,49.884,16.629,570.0573
51.557,49.884,17.231,570.2537
51.557,49.884,17.833,570.4419
51.557,49.884,18.434,570.6005
51.557,49.884,19.036,570.7446
51.557,49.884,19.637,570.8667
51.557,49.884,20.239,570.9673
51.557,49.884,20.841,571.0628
51.557,49.884,21.442,571.1605
51.557,49.884,22.044,571.2464
51.557,49.884,22.646,571.2938
51.557,49.884,23.247,571.3446
51.557,49.884,23.849,571.3884
51.557,49.884,24.451,571.4219
51.557,49.884,25.052,571.4471
51.557,49.884,25.654,571.4474
51.557,49.884,26.256,571.4383
51.557,49.884,26.857,571.4346
51.557,49.884,27.459,571.4179
51.557,49.884,28.061,571.3919
51.557,49.884,28.662,571.3674
51.557,49.884,29.264,571.3343
51.557,49.884,29.866,571.2952
51.557,49.884,30.467,571.2628
51.557,50.913,-17.064,555.7601
51.557,50.913,-16.462,555.8483
51.557,50.913,-15.860,555.9719
51.557,50.913,-15.259,556.1071
51.557,50.913,-14.657,556.2575
51.557,50.913,-14.055,556.3710
51.557,50.913,-13.454,556.4726
51.557,50.913,-12.852,556.5959
51.557,50.913,-12.250,556.7485
51.557,50.913,-11.649,556.8969
51.557,50.913,-11.047,557.0251
51.557,50.913,-10.445,557.1405
51.557,50.913,-9.844,557.2385
51.557,50.913,-9.242,557.3538
51.557,50.913,-8.640,557.5109
51.557,50.913,-8.039,557.6511
51.557,50.913,-7.437,557.7686
51.557,50.913,-6.835,557.8822
51.557,50.913,-6.234,558.0265
51.557,50.913,-5.632,558.2057
51.557,50.913,-5.030,558.3729
51.557,50.913,-4.429,558.5635
51.557,50.913,-3.827,558.7813
51.557,50.913,-3.225,558.9969
51.557,50.913,-2.624,559.2202
51.557,50.913,-2.022,559.4603
51.557,50.913,-1.421,559.7376
51.557,50.913,-0.819,560.0207
51.557,50.913,-0.217,560.3074
51.557,50.913,0.384,560.6368
51.557,50.913,0.986,560.9677
51.557,50.913,1.588,561.3233
51.557,50.913,2.189,561.7022
51.557,50.913,2.791,562.0976
51.557,50.913,3.393,562.4962
51.557,50.913,3.994,562.9051
51.557,50.913,4.596,563.3248
51.557,50.913,5.198,563.7297
51.557,50.913,5.799,564.1626
51.557,50.913,6.401,564.5932
51.557,50.913,7.003,565.0049
51.557,50.913,7.604,565.4301
51.557,50.913,8.206,565.8540
51.557,50.913,8.808,566.2652
51.557,50.913,9.409,566.6705
51.557,50.913,10.011,567.0629
51.557,50.913,10.613,567.4409
51.557,50.913,11.214,567.8072
51.557,50.913,11.816,568.1627
51.557,50.913,12.418,568.5077
51.557,50.913,13.019,568.8312
51.557,50.913,13.621,569.1223
51.557,50.913,14.223,569.4039
51.557,50.913,14.824,569.6897
51.557,50.913,15.426,569.9513
51.557,50.913,16.028,570.1893
51.557,50.913,16.629,570.3880
51.557,50.913,17.231,570.5794
51.557,50.913,17.833,570.7779
51.557,50.913,18.434,570.9484
51.557,50.913,19.036,571.0925
51.557,50.913,19.637,571.2107
51.557,50.913,20.239,571.3272
51.557,50.913,20.841,571.4462
51.557,50.913,21.442,571.5549
51.557,50.913,22.044,571.6417
51.557,50.913,22.646,571.6886
51.557,50.913,23.247,571.7513
51.557,50.913,23.849,571.8068
51.557,50.913,24.451,571.8404
51.557,50.913,25.052,571.8674
51.557,50.913,25.654,571.8834
51.557,50.913,26.256,571.8965
51.557,50.913,26.857,571.9085
51.557,50.913,27.459,571.8821
51.557,50.913,28.061,571.8563
51.557,50.913,28.662,571.8517
51.557,50.913,29.264,571.8372
51.557,50.913,29.866,571.7844
51.557,50.913,30.467,571.7376
52.333,-50.913,-17.064,588.4642
52.333,-50.913,-16.462,588.3446
52.333,-50.913,-15.860,588.1667
52.333,-50.913,-15.259,587.9659
52.333,-50.913,-14.657,587.7499
52.333,-50.913,-14.055,587.5206
52.333,-50.913,-13.454,587.2740
52.333,-50.913,-12.852,587.0218
52.333,-50.913,-12.250,586.7486
52.333,-50.913,-11.649,586.4636
52.333,-50.913,-11.047,586.1625
52.333,-50.913,-10.445,585.8475
52.333,-50.913,-9.844,585.5210
52.333,-50.913,-9.242,585.1973
52.333,-50.913,-8.640,584.8490
52.333,-50.913,-8.039,584.4740
52.333,-50.913,-7.437,584.1012
52.333,-50.913,-6.835,583.7109
52.333,-50.913,-6.234,583.3087
52.333,-50.913,-5.632,582.8929
52.333,-50.913,-5.030,582.4793
52.333,-50.913,-4.429,582.0486
52.333,-50.913,-3.827,581.6068
52.333,-50.913,-3.225,581.1695
52.333,-50.913,-2.624,580.7266
52.333,-50.913,-2.022,580.2861
52.333,-50.913,-1.421,579.8334
52.333,-50.913,-0.819,579.3956
52.333,-50.913,-0.217,578.9577
52.333,-50.913,0.384,578.5054
52.333,-50.913,0.986,578.0515
52.333,-50.913,1.588,577.6000
52.333,-50.913,2.189,577.1562
52.333,-50.913,2.791,576.7082
52.333,-50.913,3.393,576.2656
52.333,-50.913,3.994,575.8340
52.333,-50.913,4.596,575.4109
52.333,-50.913,5.198,574.9950
52.333,-50.913,5.799,574.5832
52.333,-50.913,6.401,574.1887
52.333,-50.913,7.003,573.8027
52.333,-50.913,7.604,573.4248
52.333,-50.913,8.206,573.0564
52.333,-50.913,8.808,572.7068
52.333,-50.913,9.409,572.3847
52.333,-50.913,10.011,572.0775
52.333,-50.913,10.613,571.7911
52.333,-50.913,11.214,571.5144
52.333,-50.913,11.816,571.2621
52.333,-50.913,12.418,571.0307
52.333,-50.913,13.019,570.8156
52.333,-50.913,13.621,570.6250
52.333,-50.913,14.223,570.4532
52.333,-50.913,14.824,570.2884
52.333,-50.913,15.426,570.1479
52.333,-50.913,16.028,570.0270
52.333,-50.913,16.629,569.9394
52.333,-50.913,17.231,569.8751
52.333,-50.913,17.833,569.8203
52.333,-50.913,18.434,569.7740
52.333,-50.913,19.036,569.7367
52.333,-50.913,19.637,569.7354
52.333,-50.913,20.239,569.7552
52.333,-50.913,20.841,569.7937
52.333,-50.913,21.442,569.8203
52.333,-50.913,22.044,569.8652
52.333,-50.913,22.646,569.9512
52.333,-50.913,23.247,570.0276
52.333,-50.913,23.849,570.1120
52.333,-50.913,24.451,570.2270
52.333,-50.913,25.052,570.3723
52.333,-50.913,25.654,570.4967
52.333,-50.913,26.256,570.6147
52.333,-50.913,26.857,570.7397
52.333,-50.913,27.459,570.9262
52.333,-50.913,28.061,571.1233
52.333,-50.913,28.662,571.3062
52.333,-50.913,29.264,571.4781
52.333,-50.913,29.866,571.6742
52.333,-50.913,30.467,571.8183
52.333,-49.884,-17.064,588.5259
52.333,-49.884,-16.462,588.4030
52.333,-49.884,-15.860,588.2347
52.333,-49.884,-15.259,588.0493
52.333,-49.884,-14.657,587.8449
52.333,-49.884,-14.055,587.6235
52.333,-49.884,-13.454,587.3861
52.333,-49.884,-12.852,587.1383
52.333,-49.884,-12.250,586.8768
52.333,-49.884,-11.649,586.5958
52.333,-49.884,-11.047,586.2994
52.333,-49.884,-10.445,585.9946
52.333,-49.884,-9.844,585.6744
52.333,-49.884,-9.242,585.3452
52.333,-49.884,-8.640,584.9938
52.333,-49.884,-8.039,584.6202
52.333,-49.884,-7.437,584.2398
52.333,-49.884,-6.835,583.8444
52.333,-49.884,-6.234,583.4417
52.333,-49.884,-5.632,583.0244
52.333,-49.884,-5.030,582.6131
52.333,-49.884,-4.429,582.1920
52.333,-49.884,-3.827,581.7594
52.333,-49.884,-3.225,581.3170
52.333,-49.884,-2.624,580.8746
52.333,-49.884,-2.022,580.4341
52.333,-49.884,-1.421,579.9832
52.333,-49.884,-0.819,579.5366
52.333,-49.884,-0.217,579.0852
52.333,-49.884,0.384,578.6309
52.333,-49.884,0.986,578.1762
52.333,-49.884,1.588,577.7297
52.333,-49.884,2.189,577.2849
52.333,-49.884,2.791,576.8354
52.333,-49.884,3.393,576.3941
52.333,-49.884,3.994,575.9631
52.333,-49.884,4.596,575.5431
52.333,-49.884,5.198,575.1337
52.333,-49.884,5.799,574.7330
52.333,-49.884,6.401,574.3432
52.333,-49.884,7.003,573.9617
52.333,-49.884,7.604,573.5920
52.333,-49.884,8.206,573.2424
52.333,-49.884,8.808,572.9157
52.333,-49.884,9.409,572.6148
52.333,-49.884,10.011,572.3262
52.333,-49.884,10.613,572.0478
52.333,-49.884,11.214,571.7814
52.333,-49.884,11.816,571.5456
52.333,-49.884,12.418,571.3324
52.333,-49.884,13.019,571.1380
52.333,-49.884,13.621,570.9630
52.333,-49.884,14.223,570.7990
52.333,-49.884,14.824,570.6498
52.333,-49.884,15.426,570.5335
52.333,-49.884,16.028,570.4324
52.333,-49.884,16.629,570.3623
52.333,-49.884,17.231,570.3180
52.333,-49.884,17.833,570.2805
52.333,-49.884,18.434,570.2621
52.333,-49.884,19.036,570.2457
52.333,-49.884,19.637,570.2523
52.333,-49.884,20.239,570.2972
52.333,-49.884,20.841,570.3597
52.333,-49.884,21.442,570.3975
52.333,-49.884,22.044,570.4370
52.333,-49.884,22.646,570.5428
52.333,-49.884,23.247,570.6532
52.333,-49.884,23.849,570.7742
52.333,-49.884,24.451,570.8940
52.333,-49.884,25.052,571.0237
52.333,-49.884,25.654,571.1844
